name,pic_url,birth,season,team,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SLG,OBP
최원영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52103.jpg,2003,2024,LG,0.27,57,37,18,10,2,0,1,5,6,4,1,7,0.405,0.341
최원영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52103.jpg,2003,2025,LG,0.231,35,13,12,3,2,0,0,1,6,2,0,4,0.385,0.214
문정빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52121.jpg,2003,2025,LG,0.105,14,19,2,2,0,0,1,3,0,0,1,7,0.263,0.227
이주헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52154.jpg,2003,2024,LG,0.667,3,6,0,4,2,0,0,3,0,0,0,2,1,0.667
이주헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52154.jpg,2003,2025,LG,0.13,17,23,3,3,0,0,1,1,0,0,5,8,0.261,0.333
김동준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52267.jpg,2002,2025,두산,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
박수종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52305.jpg,1999,2023,키움,0.422,23,45,7,19,1,2,0,3,0,0,3,6,0.533,0.46
박수종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52305.jpg,1999,2024,키움,0.256,80,129,23,33,5,1,0,6,3,0,13,17,0.31,0.333
박수종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52305.jpg,1999,2025,키움,0.1,6,10,0,1,0,0,0,0,1,0,0,2,0.1,0.1
주승우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52330.jpg,2000,2024,키움,-,5,0,0,0,0,0,0,0,0,0,0,0,-,-
주승우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52330.jpg,2000,2025,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
푸이그,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52366.jpg,1990,2022,키움,0.277,126,473,65,131,30,0,21,73,6,3,58,100,0.474,0.367
푸이그,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52366.jpg,1990,2025,키움,0.206,35,136,16,28,2,0,5,18,0,0,10,34,0.331,0.28
이재현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52415.jpg,2003,2022,삼성,0.235,75,230,23,54,4,0,7,23,0,0,5,44,0.343,0.254
이재현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52415.jpg,2003,2023,삼성,0.249,143,458,61,114,19,2,12,60,5,4,52,89,0.378,0.33
이재현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52415.jpg,2003,2024,삼성,0.26,109,389,71,101,18,1,14,66,2,1,58,83,0.419,0.365
이재현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52415.jpg,2003,2025,삼성,0.232,42,142,28,33,6,0,4,19,2,0,31,43,0.359,0.382
김재혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52424.jpg,1999,2022,삼성,0.242,15,33,5,8,1,0,0,3,4,0,4,9,0.273,0.333
김재혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52424.jpg,1999,2024,삼성,0.184,35,49,6,9,2,1,0,6,2,2,3,19,0.265,0.222
김재혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52424.jpg,1999,2025,삼성,0,5,2,1,0,0,0,0,0,0,0,1,2,0,0.333
김영웅,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52430.jpg,2003,2022,삼성,0.133,13,15,2,2,0,0,1,1,0,0,0,7,0.333,0.133
김영웅,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52430.jpg,2003,2023,삼성,0.187,55,91,11,17,6,0,2,12,1,0,8,28,0.319,0.25
김영웅,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52430.jpg,2003,2024,삼성,0.252,126,456,65,115,16,3,28,79,9,2,45,155,0.485,0.321
김영웅,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52430.jpg,2003,2025,삼성,0.269,33,119,15,32,4,1,6,23,1,1,8,38,0.471,0.315
김동혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52504.jpg,2000,2023,롯데,0,15,7,3,0,0,0,0,0,1,0,2,3,0,0.222
김동혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52504.jpg,2000,2024,롯데,0.2,39,15,8,3,0,1,0,1,3,1,2,5,0.333,0.294
김동혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52504.jpg,2000,2025,롯데,0.667,15,3,2,2,1,0,0,0,3,1,0,0,1,0.667
조세진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52516.jpg,2003,2022,롯데,0.186,39,86,6,16,3,0,0,6,0,1,1,25,0.221,0.195
조세진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52516.jpg,2003,2025,롯데,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0
한태양,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52568.jpg,2003,2022,롯데,0.148,38,61,14,9,1,0,0,3,1,0,5,24,0.164,0.235
한태양,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52568.jpg,2003,2025,롯데,0.4,25,10,8,4,1,0,0,1,2,0,2,2,0.5,0.5
윤동희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52591.jpg,2003,2022,롯데,0.154,4,13,1,2,1,0,0,1,0,0,0,2,0.231,0.154
윤동희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52591.jpg,2003,2023,롯데,0.287,107,387,45,111,18,1,2,41,3,6,28,69,0.354,0.333
윤동희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52591.jpg,2003,2024,롯데,0.293,141,532,97,156,35,4,14,85,7,8,67,114,0.453,0.376
윤동희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52591.jpg,2003,2025,롯데,0.282,34,117,24,33,5,0,3,11,2,1,17,24,0.402,0.378
김도영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52605.jpg,2003,2022,KIA,0.237,103,224,37,53,11,4,3,19,13,3,22,62,0.362,0.312
김도영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52605.jpg,2003,2023,KIA,0.303,84,340,72,103,20,5,7,47,25,4,38,62,0.453,0.371
김도영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52605.jpg,2003,2024,KIA,0.347,141,544,143,189,29,10,38,109,40,4,66,110,0.647,0.42
김도영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52605.jpg,2003,2025,KIA,0.321,15,53,7,17,5,0,2,15,0,0,5,10,0.528,0.373
황동하,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52641.jpg,2002,2023,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
황동하,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52641.jpg,2002,2024,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
황동하,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52641.jpg,2002,2025,KIA,-,2,0,0,0,0,0,0,0,0,0,0,0,-,-
윤도현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52667.jpg,2003,2023,KIA,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
윤도현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52667.jpg,2003,2024,KIA,0.407,6,27,5,11,2,0,1,8,1,0,0,9,0.593,0.407
윤도현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52667.jpg,2003,2025,KIA,0.333,3,6,3,2,2,0,0,0,0,0,2,2,0.667,0.5
이상혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52704.jpg,2001,2023,한화,0,7,2,0,0,0,0,0,0,1,1,0,1,0,0
이상혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52704.jpg,2001,2024,한화,0.154,43,13,13,2,0,0,0,0,5,2,2,5,0.154,0.267
이상혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52704.jpg,2001,2025,한화,0.4,19,5,5,2,1,0,0,1,1,4,0,1,0.6,0.4
허인서,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52764.jpg,2003,2022,한화,0.167,8,18,1,3,0,0,0,0,0,0,1,8,0.167,0.211
허인서,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52764.jpg,2003,2025,한화,1,1,1,0,1,1,0,0,1,0,0,0,0,2,1
권광민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52769.jpg,1997,2022,한화,0.225,32,71,6,16,3,1,0,8,0,1,13,30,0.296,0.345
권광민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52769.jpg,1997,2023,한화,0.151,66,73,11,11,1,1,2,9,2,0,6,24,0.274,0.225
권광민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52769.jpg,1997,2024,한화,0.271,19,48,10,13,3,0,4,9,0,0,3,17,0.583,0.314
권광민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52769.jpg,1997,2025,한화,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0
석정우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52804.jpg,1999,2022,SSG,0.222,9,9,1,2,0,0,0,0,0,1,0,3,0.222,0.222
석정우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52804.jpg,1999,2025,SSG,0.167,4,6,0,1,0,0,0,0,0,0,1,2,0.167,0.286
오스틴,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53123.jpg,1993,2023,LG,0.313,139,520,87,163,29,4,23,95,7,3,53,75,0.517,0.376
오스틴,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53123.jpg,1993,2024,LG,0.319,140,527,99,168,32,3,32,132,12,8,61,82,0.573,0.384
오스틴,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53123.jpg,1993,2025,LG,0.315,36,127,31,40,7,0,12,32,1,0,21,17,0.654,0.407
박명근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53139.jpg,2004,2023,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,-,-
박명근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53139.jpg,2004,2024,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
박명근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53139.jpg,2004,2025,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,-,-
박윤성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53301.jpg,2004,2025,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,-,-
이승원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53302.jpg,2004,2023,키움,0,4,5,0,0,0,0,0,0,0,0,0,2,0,0
이승원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53302.jpg,2004,2024,키움,0.108,20,37,3,4,1,0,0,1,0,0,2,13,0.135,0.154
이승원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53302.jpg,2004,2025,키움,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
서유신,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53309.jpg,2000,2025,키움,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0
김건희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53312.jpg,2004,2023,키움,0.182,9,11,0,2,0,0,0,0,0,0,2,4,0.182,0.308
김건희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53312.jpg,2004,2024,키움,0.257,83,261,27,67,15,0,9,38,0,0,18,82,0.418,0.3
김건희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53312.jpg,2004,2025,키움,0.173,17,52,5,9,2,0,1,3,0,0,1,23,0.269,0.185
김동헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53344.jpg,2004,2023,키움,0.242,102,211,22,51,5,2,2,17,0,0,17,55,0.313,0.318
김동헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53344.jpg,2004,2024,키움,0.2,2,5,0,1,0,0,0,1,0,0,1,0,0.2,0.429
김동헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53344.jpg,2004,2025,키움,0.205,19,39,3,8,1,0,0,3,0,0,4,13,0.231,0.295
이호성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53455.jpg,2004,2025,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
김민석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53554.jpg,2004,2023,롯데,0.255,129,400,53,102,24,0,3,39,16,3,31,112,0.338,0.314
김민석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53554.jpg,2004,2024,롯데,0.211,41,76,14,16,3,1,0,6,3,1,2,20,0.276,0.268
김민석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53554.jpg,2004,2025,두산,0.212,21,52,3,11,1,1,0,3,0,1,2,15,0.269,0.241
정해원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53659.jpg,2004,2025,KIA,0.083,6,12,3,1,0,0,0,0,0,0,3,2,0.083,0.267
김서현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53754.jpg,2004,2023,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
김서현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53754.jpg,2004,2024,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
김서현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53754.jpg,2004,2025,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
문현빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53764.jpg,2004,2023,한화,0.266,137,428,47,114,22,2,5,49,5,1,33,84,0.362,0.324
문현빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53764.jpg,2004,2024,한화,0.277,103,260,29,72,16,2,5,47,3,5,24,53,0.412,0.34
문현빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53764.jpg,2004,2025,한화,0.313,39,134,17,42,8,0,7,27,7,1,8,23,0.53,0.358
에레디아,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53827.jpg,1991,2023,SSG,0.323,122,473,76,153,29,0,12,76,12,8,39,75,0.461,0.385
에레디아,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53827.jpg,1991,2024,SSG,0.36,136,541,82,195,31,1,21,118,4,3,28,73,0.538,0.399
에레디아,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53827.jpg,1991,2025,SSG,0.313,13,48,6,15,0,0,1,6,0,0,7,8,0.375,0.404
이로운,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53892.jpg,2004,2024,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,-,-
이로운,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53892.jpg,2004,2025,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
박한결,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53992.jpg,2004,2023,NC,0.333,12,15,3,5,1,0,1,5,0,0,3,7,0.6,0.444
박한결,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53992.jpg,2004,2024,NC,0.185,28,65,8,12,1,0,7,14,0,0,6,29,0.523,0.254
박한결,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53992.jpg,2004,2025,NC,0.118,8,17,2,2,0,0,2,3,0,0,2,8,0.471,0.211
손용준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54156.jpg,2000,2025,LG,0.2,2,5,0,1,0,0,0,0,0,0,0,0,0.2,0.2
여동건,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54205.jpg,2005,2024,두산,0.4,9,10,2,4,0,0,0,0,3,0,1,2,0.4,0.455
여동건,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54205.jpg,2005,2025,두산,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0
전다민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54214.jpg,2001,2024,두산,0.333,25,27,10,9,2,0,0,1,1,1,7,8,0.407,0.471
전다민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54214.jpg,2001,2025,두산,0,12,7,2,0,0,0,0,0,3,0,0,0,0,0
류현준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54219.jpg,2005,2024,두산,0.667,2,3,0,2,1,0,0,1,0,0,0,0,1,0.667
류현준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54219.jpg,2005,2025,두산,0.167,7,6,0,1,0,0,0,0,0,0,0,1,0.167,0.167
임종성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54236.jpg,2005,2024,두산,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0.25
임종성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54236.jpg,2005,2025,두산,0.214,7,14,0,3,1,0,0,1,1,0,0,3,0.286,0.214
이재상,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54305.jpg,2005,2024,키움,0.19,36,84,7,16,1,0,1,5,0,0,2,33,0.238,0.227
이재상,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54305.jpg,2005,2025,키움,0.5,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5
원성준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54307.jpg,2000,2024,키움,0.25,51,112,12,28,5,0,2,11,2,0,10,36,0.348,0.306
원성준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54307.jpg,2000,2025,키움,0.158,7,19,2,3,0,0,1,3,0,0,1,6,0.316,0.2
고영우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54344.jpg,2001,2024,키움,0.256,94,254,21,65,12,2,0,35,0,0,28,71,0.319,0.329
고영우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54344.jpg,2001,2025,키움,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0
송지후,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54394.jpg,2005,2024,키움,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
송지후,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54394.jpg,2005,2025,키움,0.182,3,11,0,2,0,0,0,0,0,1,0,1,0.182,0.182
디아즈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54400.jpg,1996,2024,삼성,0.282,29,110,14,31,5,0,7,19,0,0,6,25,0.518,0.331
디아즈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54400.jpg,1996,2025,삼성,0.298,42,161,24,48,9,0,16,43,0,0,13,32,0.652,0.347
양도근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54408.jpg,2003,2024,삼성,0.174,16,23,5,4,0,1,0,2,0,0,5,8,0.261,0.321
양도근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54408.jpg,2003,2025,삼성,0.324,34,34,7,11,2,0,0,2,3,0,5,7,0.382,0.415
카디네스,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54444.jpg,1997,2024,삼성,0.333,7,24,2,8,2,0,2,5,0,1,1,6,0.667,0.36
카디네스,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54444.jpg,1997,2025,키움,0.242,37,132,18,32,5,1,4,23,1,1,19,36,0.386,0.35
김호진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54460.jpg,2005,2024,삼성,0.069,26,29,4,2,0,0,0,3,0,0,1,11,0.069,0.125
김호진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54460.jpg,2005,2025,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
박준우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54503.jpg,2005,2025,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
레이예스,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54529.jpg,1994,2024,롯데,0.352,144,574,88,202,40,3,15,111,5,0,46,82,0.51,0.394
레이예스,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54529.jpg,1994,2025,롯데,0.31,43,174,22,54,18,0,3,29,3,1,12,23,0.466,0.353
정현수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54537.jpg,2001,2025,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
강성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54567.jpg,2005,2024,롯데,0.5,2,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5
강성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54567.jpg,2005,2025,롯데,-,1,0,0,0,0,0,0,0,0,1,0,0,-,-
이호준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54598.jpg,2004,2024,롯데,0.333,12,6,5,2,1,1,0,3,0,0,1,1,0.833,0.429
이호준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54598.jpg,2004,2025,롯데,0.25,34,56,10,14,3,4,0,6,0,0,6,14,0.446,0.348
조동욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54768.jpg,2004,2025,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
황영묵,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54795.jpg,1999,2024,한화,0.301,123,349,52,105,8,4,3,35,4,7,31,56,0.372,0.365
황영묵,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54795.jpg,1999,2025,한화,0.252,35,111,20,28,7,0,1,7,0,1,13,16,0.342,0.331
박지환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54805.jpg,2005,2024,SSG,0.276,76,228,33,63,9,2,4,21,8,3,12,61,0.386,0.317
박지환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54805.jpg,2005,2025,SSG,0.167,18,48,3,8,0,0,0,4,0,1,3,16,0.167,0.212
정준재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54812.jpg,2003,2024,SSG,0.307,88,215,40,66,8,5,1,23,16,5,19,49,0.405,0.371
정준재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54812.jpg,2003,2025,SSG,0.167,39,114,15,19,2,1,0,5,7,0,17,29,0.202,0.275
정현승,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54815.jpg,2001,2024,SSG,0.241,23,29,1,7,0,0,1,4,1,0,2,6,0.345,0.29
정현승,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54815.jpg,2001,2025,SSG,0.5,3,2,0,1,1,0,0,0,0,0,0,0,1,0.5
손주환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54904.jpg,2002,2025,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
데이비슨,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54944.jpg,1991,2024,NC,0.306,131,504,90,154,25,1,46,119,0,1,39,142,0.633,0.37
데이비슨,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54944.jpg,1991,2025,NC,0.323,27,93,16,30,6,0,7,23,0,0,8,24,0.613,0.38
김영우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/55167.jpg,2005,2025,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
케이브,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/55208.jpg,1992,2025,두산,0.321,33,131,19,42,7,1,3,21,6,0,10,29,0.458,0.366
박준순,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/55252.jpg,2006,2025,두산,0.167,7,6,0,1,0,0,0,0,0,1,1,1,0.167,0.286
홍민규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/55267.jpg,2006,2025,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
양현종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/55370.jpg,2006,2025,키움,0,3,4,1,0,0,0,0,0,0,0,1,2,0,0.2
권혁빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/55371.jpg,2005,2025,키움,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
어준서,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/55392.jpg,2006,2025,키움,0.25,27,68,9,17,1,0,1,6,0,0,3,19,0.309,0.278
여동욱,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/55393.jpg,2005,2025,키움,0.19,11,21,2,4,0,0,1,1,0,0,3,9,0.333,0.292
전태현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/55397.jpg,2006,2025,키움,0.237,28,76,9,18,3,0,0,3,1,0,8,26,0.276,0.31
