name,pic_url,birth,season,team,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E
홍종표,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50600.jpg,2000,2023,KIA,0.000,40,12,7,10,0,0,0,0,0,0,0,0,3,1,1,0,0.000,0.364,0
홍종표,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50600.jpg,2000,2024,KIA,0.295,100,115,105,27,31,4,3,0,41,11,5,2,6,1,31,0,0.390,0.339,5
홍종표,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50600.jpg,2000,2025,KIA,0.185,16,35,27,6,5,0,0,0,5,1,1,0,4,0,6,1,0.185,0.281,0
이인한,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50608.jpg,1998,2024,롯데,0.500,5,5,4,0,2,0,0,0,2,2,0,0,0,1,1,0,0.500,0.600,0
이인한,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50608.jpg,1998,2025,롯데,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50657.jpg,2001,2020,KIA,0.000,6,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0.000,0.500,1
박민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50657.jpg,2001,2021,KIA,0.171,18,38,35,3,6,1,0,0,7,3,0,1,2,1,10,1,0.200,0.237,2
박민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50657.jpg,2001,2022,KIA,0.000,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
박민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50657.jpg,2001,2024,KIA,0.276,16,30,29,5,8,4,0,0,12,2,0,1,1,0,7,0,0.414,0.300,6
정해영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50662.jpg,2001,2021,KIA,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
정해영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50662.jpg,2001,2023,KIA,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
정해영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50662.jpg,2001,2024,KIA,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
정해영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50662.jpg,2001,2025,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
임종찬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50704.jpg,2001,2020,한화,0.231,52,119,108,5,25,5,0,1,33,12,0,1,9,1,38,2,0.306,0.297,0
임종찬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50704.jpg,2001,2021,한화,0.153,42,146,131,9,20,5,0,1,28,8,0,1,12,1,49,2,0.214,0.229,1
임종찬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50704.jpg,2001,2022,한화,0.189,20,57,53,2,10,1,0,2,17,6,0,1,3,0,23,1,0.321,0.228,1
임종찬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50704.jpg,2001,2024,한화,0.158,24,64,57,10,9,3,2,0,16,7,0,1,6,1,19,2,0.281,0.250,0
임종찬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50704.jpg,2001,2025,한화,0.167,17,35,30,2,5,1,0,1,9,2,2,0,5,0,13,0,0.300,0.286,1
강재민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2024/50705.jpg,1997,2021,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
강재민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2024/50705.jpg,1997,2023,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
최인호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50707.jpg,2000,2020,한화,0.236,47,135,127,8,30,0,0,0,30,8,0,0,4,1,34,3,0.236,0.261,0
최인호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50707.jpg,2000,2021,한화,0.206,49,164,136,17,28,6,0,4,46,23,2,1,24,2,43,1,0.338,0.329,0
최인호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50707.jpg,2000,2023,한화,0.298,41,148,131,23,39,5,3,2,56,11,1,0,10,4,22,2,0.427,0.363,1
최인호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50707.jpg,2000,2024,한화,0.286,82,244,210,37,60,13,2,2,83,22,3,0,25,3,31,3,0.395,0.367,2
최인호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50707.jpg,2000,2025,한화,0.239,24,53,46,3,11,2,0,1,16,5,1,0,5,1,9,2,0.348,0.327,0
박정현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50709.jpg,2001,2020,한화,0.279,30,64,61,6,17,3,0,1,23,9,0,0,3,0,17,2,0.377,0.313,1
박정현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50709.jpg,2001,2021,한화,0.196,33,120,107,10,21,4,0,0,25,9,1,0,9,0,32,1,0.234,0.256,6
박정현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50709.jpg,2001,2022,한화,0.244,81,220,205,23,50,4,1,3,65,19,6,1,12,1,56,2,0.317,0.289,8
박정현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50709.jpg,2001,2023,한화,0.181,53,113,105,12,19,6,0,2,31,4,0,0,3,2,36,2,0.295,0.218,9
김승일,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50711.jpg,2001,2025,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
반즈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50730.jpg,1986,2020,한화,0.265,74,319,283,38,75,17,1,9,121,42,2,1,27,7,81,4,0.428,0.342,4
화이트,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50802.jpg,1990,2020,SK,0.136,9,30,22,3,3,1,0,1,7,4,0,0,6,2,1,0,0.318,0.367,0
이거연,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/50819.jpg,1997,2020,SK,0.125,8,10,8,1,1,0,0,0,1,0,0,0,2,0,6,0,0.125,0.300,0
전의산,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50820.jpg,2000,2022,SSG,0.249,77,266,241,36,60,15,1,13,116,45,0,0,24,0,84,6,0.481,0.316,8
전의산,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50820.jpg,2000,2023,SSG,0.201,56,153,134,11,27,6,0,4,45,21,0,2,15,3,40,1,0.336,0.294,4
전의산,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50820.jpg,2000,2024,SSG,0.088,34,63,57,3,5,0,0,1,8,3,0,1,5,0,15,3,0.140,0.159,2
현원회,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50840.jpg,2001,2020,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
현원회,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50840.jpg,2001,2024,SSG,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0
현원회,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50840.jpg,2001,2025,SSG,0.150,7,23,20,1,3,1,0,0,4,3,0,0,3,0,8,0,0.200,0.261,0
김성민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50848.jpg,2001,2020,SK,0.286,9,16,14,4,4,0,0,2,10,4,0,0,1,1,3,0,0.714,0.375,2
최지훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50854.jpg,1997,2020,SK,0.258,127,520,466,66,120,19,5,1,152,27,18,6,38,5,80,4,0.326,0.318,4
최지훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50854.jpg,1997,2021,SSG,0.262,136,534,461,75,121,19,6,5,167,45,26,6,51,8,71,6,0.362,0.342,2
최지훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50854.jpg,1997,2022,SSG,0.304,144,640,569,93,173,32,4,10,243,61,31,7,47,7,77,7,0.427,0.362,1
최지훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50854.jpg,1997,2023,SSG,0.268,117,503,462,65,124,19,8,2,165,30,21,2,29,3,50,3,0.357,0.315,3
최지훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50854.jpg,1997,2024,SSG,0.275,125,543,483,89,133,22,7,11,202,49,32,5,50,2,71,5,0.418,0.345,7
최지훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50854.jpg,1997,2025,SSG,0.321,40,176,156,22,50,7,1,2,65,16,9,4,14,1,26,0,0.417,0.371,3
오원석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50859.jpg,2001,2020,SK,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
류효승,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50868.jpg,1996,2020,SK,0.125,8,9,8,2,1,0,0,1,4,2,0,0,1,0,4,0,0.500,0.222,0
류효승,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50868.jpg,1996,2023,SSG,0.000,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0.000,0.250,0
류효승,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50868.jpg,1996,2024,SSG,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
안인산,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50901.jpg,2001,2021,NC,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김한별,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50902.jpg,2001,2022,NC,0.095,24,23,21,0,2,0,0,0,2,0,0,1,0,0,6,0,0.095,0.095,4
김한별,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50902.jpg,2001,2023,NC,0.216,79,105,97,8,21,0,1,0,23,4,0,3,4,2,23,6,0.237,0.262,5
김한별,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50902.jpg,2001,2024,NC,0.318,40,50,44,8,14,1,0,0,15,3,0,0,2,4,9,2,0.341,0.400,1
김한별,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50902.jpg,2001,2025,NC,0.455,10,14,11,4,5,0,0,0,5,2,1,0,1,1,2,0,0.455,0.538,1
한재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50903.jpg,2001,2024,NC,0.222,7,9,9,1,2,1,0,0,3,1,0,0,0,0,3,0,0.333,0.222,0
한재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50903.jpg,2001,2025,NC,0.200,14,28,25,2,5,0,0,0,5,4,0,0,2,1,12,0,0.200,0.286,0
이종준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50904.jpg,2001,2024,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박영빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50906.jpg,1997,2023,NC,0.071,41,17,14,11,1,1,0,0,2,0,4,2,1,0,6,0,0.143,0.133,0
박영빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50906.jpg,1997,2024,NC,0.500,19,7,6,3,3,2,0,0,5,1,2,1,1,0,3,0,0.833,0.571,0
박영빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50906.jpg,1997,2025,NC,0.000,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.000,0.000,0
알테어,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50923.jpg,1991,2020,NC,0.278,136,546,482,90,134,20,7,31,261,108,22,3,46,12,149,10,0.541,0.352,2
알테어,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50923.jpg,1991,2021,NC,0.272,143,565,492,83,134,19,2,32,253,84,20,5,57,11,156,6,0.514,0.358,2
김태경,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50992.jpg,2001,2022,NC,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박시원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50996.jpg,2001,2020,NC,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
박시원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50996.jpg,2001,2021,NC,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
박시원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50996.jpg,2001,2024,NC,0.234,55,158,141,17,33,5,1,2,46,17,3,0,14,0,46,2,0.326,0.301,2
박시원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50996.jpg,2001,2025,NC,0.220,33,47,41,11,9,2,0,1,14,2,1,0,5,0,13,0,0.341,0.304,0
권동진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51003.jpg,1998,2021,KT,0.254,86,86,67,21,17,5,0,1,25,6,3,3,18,0,30,0,0.373,0.412,8
권동진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51003.jpg,1998,2022,KT,0.132,48,40,38,9,5,1,1,0,8,4,4,0,1,0,16,0,0.211,0.154,1
권동진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51003.jpg,1998,2024,KT,0.222,9,10,9,3,2,0,0,0,2,0,0,0,1,0,2,0,0.222,0.300,1
권동진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51003.jpg,1998,2025,KT,0.333,28,92,78,10,26,3,1,0,31,7,0,1,11,0,23,1,0.397,0.411,5
알몬테,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51004.jpg,1989,2021,KT,0.271,60,250,225,18,61,9,0,7,91,36,1,0,22,1,50,9,0.404,0.336,2
김건형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51005.jpg,1996,2021,KT,0.212,11,39,33,4,7,1,0,0,8,0,1,0,6,0,6,0,0.242,0.333,0
김건형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51005.jpg,1996,2024,KT,0.125,13,25,24,2,3,1,0,0,4,1,0,0,1,0,8,0,0.167,0.160,0
김건형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51005.jpg,1996,2025,KT,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
최성민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51007.jpg,2002,2025,KT,0.067,22,17,15,2,1,0,0,0,1,0,1,0,1,0,5,0,0.067,0.125,1
전진영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2024/51009.jpg,1998,2022,KT,0.333,4,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0.333,0.333,0
유준규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51013.jpg,2002,2022,KT,0.214,7,16,14,3,3,0,0,0,3,0,0,0,1,0,6,0,0.214,0.267,0
유준규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51013.jpg,2002,2025,KT,0.043,14,28,23,4,1,0,0,0,1,3,1,0,5,0,9,0,0.043,0.214,0
지명성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51060.jpg,2002,2022,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김영현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51097.jpg,2002,2023,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김영현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51097.jpg,2002,2024,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
이영빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51100.jpg,2002,2021,LG,0.243,72,169,148,21,36,9,0,2,51,16,6,3,15,3,51,1,0.345,0.323,7
이영빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51100.jpg,2002,2022,LG,0.184,60,83,76,16,14,3,0,1,20,5,0,0,7,0,25,3,0.263,0.253,2
이영빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51100.jpg,2002,2024,LG,0.222,31,71,63,11,14,2,0,2,22,12,0,1,4,0,20,0,0.349,0.261,1
이영빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51100.jpg,2002,2025,LG,0.222,11,9,9,1,2,0,0,0,2,1,0,0,0,0,3,0,0.222,0.222,0
송승기,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51111.jpg,2002,2022,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
보어,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51144.jpg,1988,2021,LG,0.170,32,117,100,7,17,2,0,3,28,17,0,0,11,3,30,2,0.280,0.265,3
김진수,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51154.jpg,1998,2021,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
안재석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/51203.jpg,2002,2021,두산,0.255,96,224,200,28,51,8,2,2,69,14,1,0,16,4,53,4,0.345,0.317,13
안재석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/51203.jpg,2002,2022,두산,0.213,99,264,235,22,50,10,0,3,69,17,4,0,19,4,71,5,0.294,0.281,15
안재석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/51203.jpg,2002,2023,두산,0.188,27,68,64,8,12,2,1,1,19,5,2,0,3,0,12,0,0.297,0.221,1
김동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51230.jpg,2002,2022,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김동주,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51230.jpg,2002,2024,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
최승용,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51264.jpg,2001,2023,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
최승용,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51264.jpg,2001,2024,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
강현구,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51269.jpg,2002,2022,두산,0.333,3,5,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0.333,0.600,2
박성재,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51298.jpg,2002,2021,두산,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0
김성진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/51301.jpg,1997,2021,키움,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김성진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/51301.jpg,1997,2022,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김성진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/51301.jpg,1997,2023,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
이주형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51302.jpg,2002,2021,키움,0.100,5,11,10,1,1,0,0,1,4,3,0,0,1,0,7,0,0.400,0.182,0
이주형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51302.jpg,2002,2022,키움,0.169,32,85,71,7,12,0,0,1,15,8,0,0,10,3,27,0,0.211,0.294,0
김시앙,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51303.jpg,2001,2022,키움,0.083,13,14,12,1,1,0,0,0,1,0,0,0,1,0,8,1,0.083,0.154,1
김시앙,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51303.jpg,2001,2023,키움,0.224,33,82,76,6,17,1,0,0,18,7,0,0,3,3,18,4,0.237,0.280,0
김시앙,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51303.jpg,2001,2024,키움,0.143,6,7,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0.143,0.143,0
이재홍,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/51307.jpg,1998,2022,키움,0.250,4,4,4,0,1,0,0,0,1,0,0,0,0,0,2,0,0.250,0.250,0
크레익,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51309.jpg,1994,2021,키움,0.248,61,247,222,25,55,12,0,6,85,30,0,1,20,4,43,4,0.383,0.320,3
프레이타스,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51324.jpg,1989,2021,키움,0.259,43,148,139,13,36,10,0,2,52,14,0,0,7,1,29,7,0.374,0.297,1
김휘집,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51344.jpg,2002,2021,키움,0.129,34,89,70,9,9,1,0,1,13,8,1,0,13,2,23,0,0.186,0.279,7
김휘집,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51344.jpg,2002,2022,키움,0.222,112,393,333,40,74,12,1,8,112,36,0,0,39,14,115,6,0.336,0.326,16
김휘집,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51344.jpg,2002,2023,키움,0.249,110,435,369,46,92,22,0,8,138,51,0,0,48,5,97,8,0.374,0.338,18
김휘집,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51344.jpg,2002,2024,NC,0.258,140,562,488,78,126,24,1,16,200,73,4,3,52,10,119,16,0.410,0.337,16
김휘집,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51344.jpg,2002,2025,NC,0.180,36,126,111,16,20,5,0,4,37,11,0,0,11,3,27,1,0.333,0.272,9
장재영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51359.jpg,2002,2021,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
장재영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51359.jpg,2002,2024,키움,0.168,38,139,119,14,20,3,0,4,35,13,0,0,17,3,64,2,0.294,0.288,0
장재영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51359.jpg,2002,2025,키움,0.143,10,16,14,1,2,0,0,0,2,2,1,0,2,0,7,0,0.143,0.250,1
김준형,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2024/51393.jpg,2002,2023,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김동진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2024/51403.jpg,1996,2022,삼성,0.250,5,4,4,0,1,1,0,0,2,0,0,0,0,0,2,0,0.500,0.250,0
김동진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2024/51403.jpg,1996,2023,삼성,0.262,44,137,122,14,32,7,0,0,39,8,3,0,9,1,26,4,0.320,0.313,6
김동진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2024/51403.jpg,1996,2024,삼성,0.108,30,42,37,5,4,0,0,1,7,2,0,0,3,0,10,1,0.189,0.175,0
이창용,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51407.jpg,1999,2024,삼성,0.190,9,21,21,1,4,1,0,0,5,2,0,0,0,0,4,0,0.238,0.190,1
이창용,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51407.jpg,1999,2025,삼성,0.273,7,13,11,2,3,1,0,1,7,2,1,0,2,0,5,0,0.636,0.385,1
김현준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51417.jpg,2002,2021,삼성,0.250,13,4,4,2,1,0,0,0,1,0,0,0,0,0,0,1,0.250,0.250,0
김현준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51417.jpg,2002,2022,삼성,0.275,118,422,363,57,100,19,4,0,127,22,6,3,45,6,80,1,0.350,0.365,3
김현준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51417.jpg,2002,2023,삼성,0.275,109,479,433,62,119,10,6,3,150,46,5,5,30,5,84,5,0.346,0.327,5
김현준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51417.jpg,2002,2024,삼성,0.224,79,205,183,23,41,10,1,0,53,11,2,0,11,4,49,4,0.290,0.279,1
이승현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51454.jpg,2002,2023,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
이재희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51460.jpg,2001,2025,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
피렐라,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/51463.jpg,1989,2021,삼성,0.286,140,621,553,102,158,25,2,29,274,97,9,6,57,8,89,8,0.495,0.359,0
피렐라,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2023/51463.jpg,1989,2022,삼성,0.342,141,630,561,102,192,33,4,28,317,109,15,5,55,12,81,19,0.565,0.411,5
