name,pic_url,birth,season,team,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E
고명준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51868.jpg,2002,2023,SSG,0.000,2,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0
고명준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51868.jpg,2002,2024,SSG,0.250,106,366,340,33,85,13,0,11,131,45,3,4,25,1,90,4,0.385,0.303,5
고명준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51868.jpg,2002,2025,SSG,0.260,39,141,131,7,34,8,0,2,48,16,1,0,8,1,36,3,0.366,0.305,2
조병현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51897.jpg,2002,2024,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
조병현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51897.jpg,2002,2025,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김주원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51907.jpg,2002,2021,NC,0.241,69,189,166,20,40,7,1,5,64,16,6,2,17,2,57,5,0.386,0.316,12
김주원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51907.jpg,2002,2022,NC,0.223,96,326,273,35,61,9,3,10,106,47,10,3,30,14,89,4,0.388,0.331,11
김주원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51907.jpg,2002,2023,NC,0.233,127,474,403,56,94,9,2,10,137,54,15,3,44,15,106,6,0.340,0.328,30
김주원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51907.jpg,2002,2024,NC,0.252,134,475,385,61,97,18,2,9,146,49,16,6,51,25,111,5,0.379,0.371,18
김주원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51907.jpg,2002,2025,NC,0.223,37,158,139,24,31,5,1,4,50,16,5,3,14,1,32,2,0.360,0.297,7
안현민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52001.jpg,2003,2024,KT,0.200,16,29,25,5,5,0,1,1,10,2,0,0,2,1,10,0,0.400,0.276,0
안현민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52001.jpg,2003,2025,KT,0.383,13,52,47,8,18,3,1,5,38,15,0,0,3,2,8,0,0.809,0.442,0
김병준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52002.jpg,2003,2023,KT,0.000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0
김병준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52002.jpg,2003,2024,KT,0.357,35,16,14,9,5,0,0,0,5,1,0,0,2,0,2,0,0.357,0.438,0
김병준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52002.jpg,2003,2025,KT,0.250,6,4,4,1,1,0,0,0,1,0,0,0,0,0,2,0,0.250,0.250,0
최원영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52103.jpg,2003,2024,LG,0.270,57,41,37,18,10,2,0,1,15,5,6,4,1,3,7,0,0.405,0.341,2
최원영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52103.jpg,2003,2025,LG,0.231,35,14,13,12,3,2,0,0,5,1,6,2,0,0,4,1,0.385,0.214,0
문정빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52121.jpg,2003,2025,LG,0.105,14,22,19,2,2,0,0,1,5,3,0,0,1,2,7,0,0.263,0.227,0
이주헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52154.jpg,2003,2024,LG,0.667,3,6,6,0,4,2,0,0,6,3,0,0,0,0,2,0,1.000,0.667,0
이주헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52154.jpg,2003,2025,LG,0.130,17,30,23,3,3,0,0,1,6,1,0,0,5,2,8,0,0.261,0.333,0
김동준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52267.jpg,2002,2025,두산,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
박수종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52305.jpg,1999,2023,키움,0.422,23,50,45,7,19,1,2,0,24,3,0,0,3,1,6,1,0.533,0.460,0
박수종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52305.jpg,1999,2024,키움,0.256,80,148,129,23,33,5,1,0,40,6,3,0,13,2,17,4,0.310,0.333,4
박수종,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52305.jpg,1999,2025,키움,0.100,6,10,10,0,1,0,0,0,1,0,1,0,0,0,2,0,0.100,0.100,0
주승우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52330.jpg,2000,2024,키움,-,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
주승우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52330.jpg,2000,2025,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
푸이그,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52366.jpg,1990,2022,키움,0.277,126,547,473,65,131,30,0,21,224,73,6,3,58,12,100,6,0.474,0.367,6
푸이그,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52366.jpg,1990,2025,키움,0.206,35,150,136,16,28,2,0,5,45,18,0,0,10,4,34,1,0.331,0.280,2
이재현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52415.jpg,2003,2022,삼성,0.235,75,239,230,23,54,4,0,7,79,23,0,0,5,1,44,6,0.343,0.254,11
이재현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52415.jpg,2003,2023,삼성,0.249,143,538,458,61,114,19,2,12,173,60,5,4,52,6,89,9,0.378,0.330,20
이재현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52415.jpg,2003,2024,삼성,0.260,109,458,389,71,101,18,1,14,163,66,2,1,58,8,83,8,0.419,0.365,11
이재현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52415.jpg,2003,2025,삼성,0.232,42,180,142,28,33,6,0,4,51,19,2,0,31,4,43,2,0.359,0.382,4
김재혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52424.jpg,1999,2022,삼성,0.242,15,39,33,5,8,1,0,0,9,3,4,0,4,1,9,0,0.273,0.333,0
김재혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52424.jpg,1999,2024,삼성,0.184,35,54,49,6,9,2,1,0,13,6,2,2,3,0,19,2,0.265,0.222,1
김재혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52424.jpg,1999,2025,삼성,0.000,5,3,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0.000,0.333,0
김영웅,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52430.jpg,2003,2022,삼성,0.133,13,15,15,2,2,0,0,1,5,1,0,0,0,0,7,0,0.333,0.133,1
김영웅,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52430.jpg,2003,2023,삼성,0.187,55,103,91,11,17,6,0,2,29,12,1,0,8,0,28,2,0.319,0.250,6
김영웅,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52430.jpg,2003,2024,삼성,0.252,126,509,456,65,115,16,3,28,221,79,9,2,45,3,155,2,0.485,0.321,15
김영웅,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52430.jpg,2003,2025,삼성,0.269,33,130,119,15,32,4,1,6,56,23,1,1,8,1,38,3,0.471,0.315,4
김동혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52504.jpg,2000,2023,롯데,0.000,15,9,7,3,0,0,0,0,0,0,1,0,2,0,3,0,0.000,0.222,0
김동혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52504.jpg,2000,2024,롯데,0.200,39,17,15,8,3,0,1,0,5,1,3,1,2,0,5,0,0.333,0.294,2
김동혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52504.jpg,2000,2025,롯데,0.667,15,3,3,2,2,1,0,0,3,0,3,1,0,0,0,0,1.000,0.667,0
조세진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52516.jpg,2003,2022,롯데,0.186,39,88,86,6,16,3,0,0,19,6,0,1,1,0,25,4,0.221,0.195,1
조세진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52516.jpg,2003,2025,롯데,0.000,5,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0
한태양,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52568.jpg,2003,2022,롯데,0.148,38,72,61,14,9,1,0,0,10,3,1,0,5,2,24,1,0.164,0.235,5
한태양,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52568.jpg,2003,2025,롯데,0.400,25,12,10,8,4,1,0,0,5,1,2,0,2,0,2,0,0.500,0.500,1
윤동희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52591.jpg,2003,2022,롯데,0.154,4,13,13,1,2,1,0,0,3,1,0,0,0,0,2,1,0.231,0.154,1
윤동희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52591.jpg,2003,2023,롯데,0.287,107,423,387,45,111,18,1,2,137,41,3,6,28,1,69,10,0.354,0.333,4
윤동희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52591.jpg,2003,2024,롯데,0.293,141,613,532,97,156,35,4,14,241,85,7,8,67,7,114,10,0.453,0.376,4
윤동희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52591.jpg,2003,2025,롯데,0.282,34,135,117,24,33,5,0,3,47,11,2,1,17,1,24,7,0.402,0.378,0
김도영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52605.jpg,2003,2022,KIA,0.237,103,254,224,37,53,11,4,3,81,19,13,3,22,3,62,3,0.362,0.312,13
김도영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52605.jpg,2003,2023,KIA,0.303,84,385,340,72,103,20,5,7,154,47,25,4,38,1,62,14,0.453,0.371,13
김도영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52605.jpg,2003,2024,KIA,0.347,141,625,544,143,189,29,10,38,352,109,40,4,66,7,110,10,0.647,0.420,30
김도영,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52605.jpg,2003,2025,KIA,0.321,15,59,53,7,17,5,0,2,28,15,0,0,5,0,10,2,0.528,0.373,0
황동하,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52641.jpg,2002,2023,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
황동하,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52641.jpg,2002,2024,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
황동하,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52641.jpg,2002,2025,KIA,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
윤도현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52667.jpg,2003,2023,KIA,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,1
윤도현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52667.jpg,2003,2024,KIA,0.407,6,27,27,5,11,2,0,1,16,8,1,0,0,0,9,0,0.593,0.407,0
윤도현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52667.jpg,2003,2025,KIA,0.333,3,8,6,3,2,2,0,0,4,0,0,0,2,0,2,0,0.667,0.500,1
이상혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52704.jpg,2001,2023,한화,0.000,7,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0.000,0.000,0
이상혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52704.jpg,2001,2024,한화,0.154,43,15,13,13,2,0,0,0,2,0,5,2,2,0,5,0,0.154,0.267,0
이상혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52704.jpg,2001,2025,한화,0.400,19,6,5,5,2,1,0,0,3,1,1,4,0,0,1,0,0.600,0.400,0
허인서,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52764.jpg,2003,2022,한화,0.167,8,19,18,1,3,0,0,0,3,0,0,0,1,0,8,0,0.167,0.211,1
허인서,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52764.jpg,2003,2025,한화,1.000,1,1,1,0,1,1,0,0,2,1,0,0,0,0,0,0,2.000,1.000,0
권광민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52769.jpg,1997,2022,한화,0.225,32,87,71,6,16,3,1,0,21,8,0,1,13,1,30,0,0.296,0.345,0
권광민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52769.jpg,1997,2023,한화,0.151,66,81,73,11,11,1,1,2,20,9,2,0,6,1,24,2,0.274,0.225,3
권광민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52769.jpg,1997,2024,한화,0.271,19,51,48,10,13,3,0,4,28,9,0,0,3,0,17,0,0.583,0.314,0
권광민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52769.jpg,1997,2025,한화,0.000,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0
석정우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52804.jpg,1999,2022,SSG,0.222,9,9,9,1,2,0,0,0,2,0,0,1,0,0,3,0,0.222,0.222,0
석정우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/52804.jpg,1999,2025,SSG,0.167,4,7,6,0,1,0,0,0,1,0,0,0,1,0,2,0,0.167,0.286,1
오스틴,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53123.jpg,1993,2023,LG,0.313,139,583,520,87,163,29,4,23,269,95,7,3,53,3,75,11,0.517,0.376,14
오스틴,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53123.jpg,1993,2024,LG,0.319,140,604,527,99,168,32,3,32,302,132,12,8,61,3,82,9,0.573,0.384,8
오스틴,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53123.jpg,1993,2025,LG,0.315,36,150,127,31,40,7,0,12,83,32,1,0,21,0,17,4,0.654,0.407,1
박명근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53139.jpg,2004,2023,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박명근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53139.jpg,2004,2024,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박명근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53139.jpg,2004,2025,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박윤성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53301.jpg,2004,2025,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
이승원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53302.jpg,2004,2023,키움,0.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,1
이승원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53302.jpg,2004,2024,키움,0.108,20,41,37,3,4,1,0,0,5,1,0,0,2,0,13,2,0.135,0.154,3
이승원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53302.jpg,2004,2025,키움,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,1
서유신,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53309.jpg,2000,2025,키움,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0
김건희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53312.jpg,2004,2023,키움,0.182,9,13,11,0,2,0,0,0,2,0,0,0,2,0,4,1,0.182,0.308,1
김건희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53312.jpg,2004,2024,키움,0.257,83,283,261,27,67,15,0,9,109,38,0,0,18,0,82,7,0.418,0.300,4
김건희,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53312.jpg,2004,2025,키움,0.173,17,54,52,5,9,2,0,1,14,3,0,0,1,0,23,0,0.269,0.185,1
김동헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53344.jpg,2004,2023,키움,0.242,102,242,211,22,51,5,2,2,66,17,0,0,17,8,55,7,0.313,0.318,4
김동헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53344.jpg,2004,2024,키움,0.200,2,7,5,0,1,0,0,0,1,1,0,0,1,1,0,0,0.200,0.429,1
김동헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53344.jpg,2004,2025,키움,0.205,19,44,39,3,8,1,0,0,9,3,0,0,4,1,13,0,0.231,0.295,1
이호성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53455.jpg,2004,2025,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김민석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53554.jpg,2004,2023,롯데,0.255,129,454,400,53,102,24,0,3,135,39,16,3,31,6,112,6,0.338,0.314,1
김민석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53554.jpg,2004,2024,롯데,0.211,41,83,76,14,16,3,1,0,21,6,3,1,2,4,20,4,0.276,0.268,0
김민석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53554.jpg,2004,2025,두산,0.212,21,54,52,3,11,1,1,0,14,3,0,1,2,0,15,1,0.269,0.241,1
정해원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53659.jpg,2004,2025,KIA,0.083,6,15,12,3,1,0,0,0,1,0,0,0,3,0,2,2,0.083,0.267,0
김서현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53754.jpg,2004,2023,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김서현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53754.jpg,2004,2024,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
김서현,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53754.jpg,2004,2025,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
문현빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53764.jpg,2004,2023,한화,0.266,137,481,428,47,114,22,2,5,155,49,5,1,33,6,84,7,0.362,0.324,9
문현빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53764.jpg,2004,2024,한화,0.277,103,289,260,29,72,16,2,5,107,47,3,5,24,2,53,9,0.412,0.340,3
문현빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53764.jpg,2004,2025,한화,0.313,39,148,134,17,42,8,0,7,71,27,7,1,8,3,23,0,0.530,0.358,0
에레디아,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53827.jpg,1991,2023,SSG,0.323,122,523,473,76,153,29,0,12,218,76,12,8,39,9,75,13,0.461,0.385,5
에레디아,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53827.jpg,1991,2024,SSG,0.360,136,591,541,82,195,31,1,21,291,118,4,3,28,13,73,12,0.538,0.399,3
에레디아,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53827.jpg,1991,2025,SSG,0.313,13,57,48,6,15,0,0,1,18,6,0,0,7,1,8,2,0.375,0.404,1
이로운,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53892.jpg,2004,2024,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
이로운,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53892.jpg,2004,2025,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0
박한결,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53992.jpg,2004,2023,NC,0.333,12,18,15,3,5,1,0,1,9,5,0,0,3,0,7,0,0.600,0.444,0
박한결,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53992.jpg,2004,2024,NC,0.185,28,71,65,8,12,1,0,7,34,14,0,0,6,0,29,1,0.523,0.254,1
박한결,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53992.jpg,2004,2025,NC,0.118,8,19,17,2,2,0,0,2,8,3,0,0,2,0,8,0,0.471,0.211,0
손용준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54156.jpg,2000,2025,LG,0.200,2,5,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0.200,0.200,0
여동건,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54205.jpg,2005,2024,두산,0.400,9,11,10,2,4,0,0,0,4,0,3,0,1,0,2,0,0.400,0.455,0
여동건,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54205.jpg,2005,2025,두산,0.000,6,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0
전다민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54214.jpg,2001,2024,두산,0.333,25,34,27,10,9,2,0,0,11,1,1,1,7,0,8,0,0.407,0.471,0
전다민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54214.jpg,2001,2025,두산,0.000,12,7,7,2,0,0,0,0,0,0,3,0,0,0,0,0,0.000,0.000,1
류현준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54219.jpg,2005,2024,두산,0.667,2,3,3,0,2,1,0,0,3,1,0,0,0,0,0,0,1.000,0.667,0
류현준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54219.jpg,2005,2025,두산,0.167,7,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0.167,0.167,0
임종성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54236.jpg,2005,2024,두산,0.000,1,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0.000,0.250,0
임종성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54236.jpg,2005,2025,두산,0.214,7,14,14,0,3,1,0,0,4,1,1,0,0,0,3,0,0.286,0.214,0
이재상,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54305.jpg,2005,2024,키움,0.190,36,89,84,7,16,1,0,1,20,5,0,0,2,2,33,0,0.238,0.227,4
이재상,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54305.jpg,2005,2025,키움,0.500,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0.500,0.500,1
원성준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54307.jpg,2000,2024,키움,0.250,51,125,112,12,28,5,0,2,39,11,2,0,10,0,36,2,0.348,0.306,1
원성준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54307.jpg,2000,2025,키움,0.158,7,20,19,2,3,0,0,1,6,3,0,0,1,0,6,0,0.316,0.200,0
고영우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54344.jpg,2001,2024,키움,0.256,94,290,254,21,65,12,2,0,81,35,0,0,28,1,71,5,0.319,0.329,12
고영우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54344.jpg,2001,2025,키움,0.000,3,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0
송지후,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54394.jpg,2005,2024,키움,0.000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0
송지후,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54394.jpg,2005,2025,키움,0.182,3,11,11,0,2,0,0,0,2,0,0,1,0,0,1,0,0.182,0.182,1
디아즈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54400.jpg,1996,2024,삼성,0.282,29,118,110,14,31,5,0,7,57,19,0,0,6,2,25,2,0.518,0.331,1
디아즈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54400.jpg,1996,2025,삼성,0.298,42,176,161,24,48,9,0,16,105,43,0,0,13,0,32,2,0.652,0.347,1
양도근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54408.jpg,2003,2024,삼성,0.174,16,29,23,5,4,0,1,0,6,2,0,0,5,0,8,0,0.261,0.321,0
양도근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54408.jpg,2003,2025,삼성,0.324,34,43,34,7,11,2,0,0,13,2,3,0,5,1,7,3,0.382,0.415,1
카디네스,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54444.jpg,1997,2024,삼성,0.333,7,25,24,2,8,2,0,2,16,5,0,1,1,0,6,1,0.667,0.360,0
카디네스,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54444.jpg,1997,2025,키움,0.242,37,157,132,18,32,5,1,4,51,23,1,1,19,4,36,2,0.386,0.350,3
김호진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/54460.jpg,2005,2024,삼성,0.069,26,32,29,4,2,0,0,0,2,3,0,0,1,1,11,1,0.069,0.125,0
